"APPLNO","COID","BRANCHID","CLIENTID","APPLCS","STATUS","APPLDT","OFFICER","MKTASST","REMARKS","DECDT","APVLDT","AUDITKY","DOSRI","ECOACT","INDCS","SECURED","FINASS","LOCKED","APPLTP","PURPOSE","EFFYLD","DOSRIA","SECUREDP","INTCTR","INDTP","CREDTP","COLLTP","INTYLD","USEREY","DIEY","SMCEY","OCEY","MSEY","MSDSEY","IRRT","MI1","MI2","MI3","MI4","MI5","TRANTP","PURPOSE2","REJRSN","LOANTP","REJREM","FAPVLDT","APPLDT2","APPLTM","FAPVLTM","APVLTM","APVREM","PENRSN","FACNO","DEDTO","RENTAG","DEFTAG","DEFREM","WLTAG","WLTAGBY","WLTAGDT","CLIENTUPDATE","TEMPID","IRR","RATETP","RENTP","PURPOSE3","FSTPRCSS","FPDT","FPTM","FSTPRCSSVER","FPVERPDT","FPVERPTM","FPVERBY","APPLBRANCH","ACCTCLS","CLSTP","DOCCOMPDT","DOCCOMPTM","VOTEDATE","VOTETIME","CI","CLIENTID","COID","COLID","YRMODEL","MOTORNO","SERIALNO","REGCERTNO","REGEXPDT","INSCRD","INSCNO","PAGENO","VOLUMENO","FILENO","APPSLVAL","APPSLDT","LOANVAL","VCOLTP","PLATENO","MVRNO","BRAND","COLOR","SERIES","ENTRYNO","NOTDT","NOTARY","NOTPL","REGDEED","DOCNO","BOOKNO","COLLTAG","ROWNER","ENGINETP","TRANSMISSION","LTOVERIFICATION","ORCRVER","CLIENTID","COID","COLID","COLTP","COLDS","SECAMT","APPSLVAL","APPSLDT","LOANVAL","ASSAMT","AUDITKY","STARTDT","MATDT","PURDT","STATUS","ENCODEDT","ENCODETM","COMPDT","COMPTM","SELLER","ACTDESC","REMARKS","COLID","APPLNO","CLIENTID","ASSGNDT","ASSGNTM","ASSIGNBY","SOURCEID","COLID","SOURCE","AMOUNT","REMARKS","CLIENTID"
"5000045436","FTC","100 ","2000053083","A","LAP","14-Mar-2022 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","SPECIAL FLEXI RATE OPTION 1
RF 7%; NO SI; DI 9%                                                                                                                                                                                                           ","18-Mar-2022 12:00:00 AM","18-Mar-2022 12:00:00 AM","X00002549230 ","0","E3      ","MIC","0","0","1","4       ","","20.488","","","47","","","","20.488","20.488","20.488","20.488","20.488","20.488","20.488","0","0","0","0","0","0","2","PER         ","","FIN         ","","18-Mar-2022 12:00:00 AM","14-Mar-2022 12:00:00 AM","13:46:37","10:54:56","18:19:40","WITHIN EMA/ELA
NDP ON LOANS WITH PAG-IBIG FUND
EMPLOYMENT IS 4 YEARS AND 13 YEARS RESPECTIVELY
NFIS FINDINGS WAS REPORTED 2010


                                                                                                                             ","","","","N","","","","","","","","39.047","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","2         ","","","17-Mar-2022 12:00:00 AM","10:54:01  ","","","26.92","2000053083","FTC","NCPP1512062643                ","2016","2NZ7749186                    ","NCPP1512062643                ","238908946      ","","2190792203     ","0","0","0","0","","","","","NDF2618 ","130100000552309               ","TOY001  ","GRAY METALLIC            ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","METROPOLITAN BANK & TRUST COMPANY                           ","GAS       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM
REGISTERED LAST 10/28/2021 VERIFY VIA LTO 2600                                                                                                                                                                                                                                                                                                                        ","1","2000053083","FTC","NCPP1512062643                ","V","TOYOTA VIOS 1.3 E GAS A       ","438000","438000","17-Mar-2022 12:00:00 AM","350400","0","X00002549825 ","","","","COM","17-Mar-2022 12:00:00 AM","15:52:32    ","17-Mar-2022 12:00:00 AM","16:58:31    ","N/A                                                                                                                                                                                                     ","TOYOTA VIOS 1.3 E GAS A                                                                                                                                                                                 ","N/A                                                                                                                                                                                                     ","NCPP1512062643                ","5000045436","2000053083","17-Mar-2022 12:00:00 AM","16:08:39","JCLOPEZ             ","1898","NCPP1512062643                ","PRICE INDEX                                                                                         ","438000","N/A                                                                                                                                                                                                     ","2000053083"
"5000045436","FTC","100 ","2000053083","A","LAP","14-Mar-2022 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","SPECIAL FLEXI RATE OPTION 1
RF 7%; NO SI; DI 9%                                                                                                                                                                                                           ","18-Mar-2022 12:00:00 AM","18-Mar-2022 12:00:00 AM","X00002549230 ","0","E3      ","MIC","0","0","1","4       ","","20.488","","","47","","","","20.488","20.488","20.488","20.488","20.488","20.488","20.488","0","0","0","0","0","0","2","PER         ","","FIN         ","","18-Mar-2022 12:00:00 AM","14-Mar-2022 12:00:00 AM","13:46:37","10:54:56","18:19:40","WITHIN EMA/ELA
NDP ON LOANS WITH PAG-IBIG FUND
EMPLOYMENT IS 4 YEARS AND 13 YEARS RESPECTIVELY
NFIS FINDINGS WAS REPORTED 2010


                                                                                                                             ","","","","N","","","","","","","","39.047","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","2         ","","","17-Mar-2022 12:00:00 AM","10:54:01  ","","","26.92","2000053083","FTC","NCPP1512062643                ","2016","2NZ7749186                    ","NCPP1512062643                ","238908946      ","","2190792203     ","0","0","0","0","","","","","NDF2618 ","130100000552309               ","TOY001  ","GRAY METALLIC            ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","METROPOLITAN BANK & TRUST COMPANY                           ","GAS       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM
REGISTERED LAST 10/28/2021 VERIFY VIA LTO 2600                                                                                                                                                                                                                                                                                                                        ","1","2000053083","FTC","NCPP1512062643                ","V","TOYOTA VIOS 1.3 E GAS A       ","438000","438000","17-Mar-2022 12:00:00 AM","350400","0","X00002549825 ","","","","COM","17-Mar-2022 12:00:00 AM","15:52:32    ","17-Mar-2022 12:00:00 AM","16:58:31    ","N/A                                                                                                                                                                                                     ","TOYOTA VIOS 1.3 E GAS A                                                                                                                                                                                 ","N/A                                                                                                                                                                                                     ","NCPP1512062643                ","5000045436","2000053083","17-Mar-2022 12:00:00 AM","16:08:39","JCLOPEZ             ","1899","NCPP1512062643                ","JAN P                                                                                               ","450000","N/A                                                                                                                                                                                                     ","2000053083"
"5000045436","FTC","100 ","2000053083","A","LAP","14-Mar-2022 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","SPECIAL FLEXI RATE OPTION 1
RF 7%; NO SI; DI 9%                                                                                                                                                                                                           ","18-Mar-2022 12:00:00 AM","18-Mar-2022 12:00:00 AM","X00002549230 ","0","E3      ","MIC","0","0","1","4       ","","20.488","","","47","","","","20.488","20.488","20.488","20.488","20.488","20.488","20.488","0","0","0","0","0","0","2","PER         ","","FIN         ","","18-Mar-2022 12:00:00 AM","14-Mar-2022 12:00:00 AM","13:46:37","10:54:56","18:19:40","WITHIN EMA/ELA
NDP ON LOANS WITH PAG-IBIG FUND
EMPLOYMENT IS 4 YEARS AND 13 YEARS RESPECTIVELY
NFIS FINDINGS WAS REPORTED 2010


                                                                                                                             ","","","","N","","","","","","","","39.047","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","2         ","","","17-Mar-2022 12:00:00 AM","10:54:01  ","","","26.92","2000053083","FTC","NCPP1512062643                ","2016","2NZ7749186                    ","NCPP1512062643                ","238908946      ","","2190792203     ","0","0","0","0","","","","","NDF2618 ","130100000552309               ","TOY001  ","GRAY METALLIC            ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","METROPOLITAN BANK & TRUST COMPANY                           ","GAS       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM
REGISTERED LAST 10/28/2021 VERIFY VIA LTO 2600                                                                                                                                                                                                                                                                                                                        ","1","2000053083","FTC","NCPP1512062643                ","V","TOYOTA VIOS 1.3 E GAS A       ","438000","438000","17-Mar-2022 12:00:00 AM","350400","0","X00002549825 ","","","","COM","17-Mar-2022 12:00:00 AM","15:52:32    ","17-Mar-2022 12:00:00 AM","16:58:31    ","N/A                                                                                                                                                                                                     ","TOYOTA VIOS 1.3 E GAS A                                                                                                                                                                                 ","N/A                                                                                                                                                                                                     ","NCPP1512062643                ","5000045436","2000053083","17-Mar-2022 12:00:00 AM","16:08:39","JCLOPEZ             ","1900","NCPP1512062643                ","PILARIZA                                                                                            ","450000","N/A                                                                                                                                                                                                     ","2000053083"
"5000045436","FTC","100 ","2000053083","A","LAP","14-Mar-2022 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","SPECIAL FLEXI RATE OPTION 1
RF 7%; NO SI; DI 9%                                                                                                                                                                                                           ","18-Mar-2022 12:00:00 AM","18-Mar-2022 12:00:00 AM","X00002549230 ","0","E3      ","MIC","0","0","1","4       ","","20.488","","","47","","","","20.488","20.488","20.488","20.488","20.488","20.488","20.488","0","0","0","0","0","0","2","PER         ","","FIN         ","","18-Mar-2022 12:00:00 AM","14-Mar-2022 12:00:00 AM","13:46:37","10:54:56","18:19:40","WITHIN EMA/ELA
NDP ON LOANS WITH PAG-IBIG FUND
EMPLOYMENT IS 4 YEARS AND 13 YEARS RESPECTIVELY
NFIS FINDINGS WAS REPORTED 2010


                                                                                                                             ","","","","N","","","","","","","","39.047","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","2         ","","","17-Mar-2022 12:00:00 AM","10:54:01  ","","","26.92","2000053083","FTC","NCPP1512062643                ","2016","2NZ7749186                    ","NCPP1512062643                ","238908946      ","","2190792203     ","0","0","0","0","","","","","NDF2618 ","130100000552309               ","TOY001  ","GRAY METALLIC            ","N/A     ","0       ","","N/A                                     ","N/A                                     ","N/A                                     ","N/A     ","N/A     ","N","METROPOLITAN BANK & TRUST COMPANY                           ","GAS       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM
REGISTERED LAST 10/28/2021 VERIFY VIA LTO 2600                                                                                                                                                                                                                                                                                                                        ","1","2000053083","FTC","NCPP1512062643                ","V","TOYOTA VIOS 1.3 E GAS A       ","438000","438000","17-Mar-2022 12:00:00 AM","350400","0","X00002549825 ","","","","COM","17-Mar-2022 12:00:00 AM","15:52:32    ","17-Mar-2022 12:00:00 AM","16:58:31    ","N/A                                                                                                                                                                                                     ","TOYOTA VIOS 1.3 E GAS A                                                                                                                                                                                 ","N/A                                                                                                                                                                                                     ","NCPP1512062643                ","5000045436","2000053083","17-Mar-2022 12:00:00 AM","16:08:39","JCLOPEZ             ","1901","NCPP1512062643                ","PARK AND SELL                                                                                       ","400000","N/A                                                                                                                                                                                                     ","2000053083"
"5000045440","FTC","100 ","2000053079","A","AVL","14-Mar-2022 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","SPECIAL FLEXI RATE OPTION 1
RF 7%  NO SI;  DI 9%
W APV MEMO TO PROCESS- EMPLOYMENT LESS THAN 2 YRS & CO MAKER OLD AGE                                                                                                                                     ","21-Mar-2022 12:00:00 AM","21-Mar-2022 12:00:00 AM","X00002549341 ","0","E2      ","MIC","0","0","18","4       ","","20.488","","","47","","","","20.488","20.488","20.488","20.488","20.488","20.488","20.488","0","0","0","0","0","0","2","PER         ","","FIN         ","","21-Mar-2022 12:00:00 AM","14-Mar-2022 12:00:00 AM","15:33:03","14:59:49","17:11:51","WITHIN EMA/ELA
GRADUATE  OF ECE AND WORKING WITH SWEDEN COMPANY FOR 1 YR & 7 MONTHS AFTER CLOSURE OF ERICSSON, WHERE HE WORKS AS SENIOR DESIGNER FOR 3YRS
CO-MAKER IS MOTHER WITH OWNED AGRI LOT SUPPORTED BY TCT
NFIS NEGATIVE
                              ","","","","N","","","","","","","","39.047","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","4         ","","","21-Mar-2022 12:00:00 AM","10:00:50  ","","","26.92","2000053079","FTC","KMHCT41UGHU268181             ","2017","D4FBGU708676                  ","KMHCT41UGHU268181             ","0002497530     ","11-Apr-2022    ","320000000022122","2022000763","49","0","0","","","","","CAC 6669","030100000362200               ","HYU001  ","VELOSTER RED             ","2022    ","0       ","05-Apr-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","237     ","118     ","N","IOWELL BAUN AUSTRIA                                         ","DSL       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM
REGISTERED LAST 09/17/2021 VERIFY VIA LTO 2600                                                                                                                                                                                                                                                                                                                        ","1","2000053079","FTC","KMHCT41UGHU268181             ","V","HYUNDAI ACCENT 1.6 CRDI SEDAN ","460000","460000","25-Apr-2022 12:00:00 AM","368000","0","X00002549864 ","","","","COM","18-Mar-2022 12:00:00 AM","10:17:20    ","21-Mar-2022 12:00:00 AM","13:23:28    ","N/A                                                                                                                                                                                                     ","HYUNDAI ACCENT 1.6 CRDI SEDAN                                                                                                                                                                           ","N/A                                                                                                                                                                                                     ","KMHCT41UGHU268181             ","5000045440","2000053079","21-Mar-2022 12:00:00 AM","13:23:06","MAGARSULA           ","1902","KMHCT41UGHU268181             ","PRICE INDEX                                                                                         ","460000","N/A                                                                                                                                                                                                     ","2000053079"
"5000045440","FTC","100 ","2000053079","A","AVL","14-Mar-2022 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","SPECIAL FLEXI RATE OPTION 1
RF 7%  NO SI;  DI 9%
W APV MEMO TO PROCESS- EMPLOYMENT LESS THAN 2 YRS & CO MAKER OLD AGE                                                                                                                                     ","21-Mar-2022 12:00:00 AM","21-Mar-2022 12:00:00 AM","X00002549341 ","0","E2      ","MIC","0","0","18","4       ","","20.488","","","47","","","","20.488","20.488","20.488","20.488","20.488","20.488","20.488","0","0","0","0","0","0","2","PER         ","","FIN         ","","21-Mar-2022 12:00:00 AM","14-Mar-2022 12:00:00 AM","15:33:03","14:59:49","17:11:51","WITHIN EMA/ELA
GRADUATE  OF ECE AND WORKING WITH SWEDEN COMPANY FOR 1 YR & 7 MONTHS AFTER CLOSURE OF ERICSSON, WHERE HE WORKS AS SENIOR DESIGNER FOR 3YRS
CO-MAKER IS MOTHER WITH OWNED AGRI LOT SUPPORTED BY TCT
NFIS NEGATIVE
                              ","","","","N","","","","","","","","39.047","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","4         ","","","21-Mar-2022 12:00:00 AM","10:00:50  ","","","26.92","2000053079","FTC","KMHCT41UGHU268181             ","2017","D4FBGU708676                  ","KMHCT41UGHU268181             ","0002497530     ","11-Apr-2022    ","320000000022122","2022000763","49","0","0","","","","","CAC 6669","030100000362200               ","HYU001  ","VELOSTER RED             ","2022    ","0       ","05-Apr-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","237     ","118     ","N","IOWELL BAUN AUSTRIA                                         ","DSL       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM
REGISTERED LAST 09/17/2021 VERIFY VIA LTO 2600                                                                                                                                                                                                                                                                                                                        ","1","2000053079","FTC","KMHCT41UGHU268181             ","V","HYUNDAI ACCENT 1.6 CRDI SEDAN ","460000","460000","25-Apr-2022 12:00:00 AM","368000","0","X00002549864 ","","","","COM","18-Mar-2022 12:00:00 AM","10:17:20    ","21-Mar-2022 12:00:00 AM","13:23:28    ","N/A                                                                                                                                                                                                     ","HYUNDAI ACCENT 1.6 CRDI SEDAN                                                                                                                                                                           ","N/A                                                                                                                                                                                                     ","KMHCT41UGHU268181             ","5000045440","2000053079","21-Mar-2022 12:00:00 AM","13:23:06","MAGARSULA           ","1905","KMHCT41UGHU268181             ","RL TRAIDING                                                                                         ","400000","N/A                                                                                                                                                                                                     ","2000053079"
"5000045440","FTC","100 ","2000053079","A","AVL","14-Mar-2022 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","SPECIAL FLEXI RATE OPTION 1
RF 7%  NO SI;  DI 9%
W APV MEMO TO PROCESS- EMPLOYMENT LESS THAN 2 YRS & CO MAKER OLD AGE                                                                                                                                     ","21-Mar-2022 12:00:00 AM","21-Mar-2022 12:00:00 AM","X00002549341 ","0","E2      ","MIC","0","0","18","4       ","","20.488","","","47","","","","20.488","20.488","20.488","20.488","20.488","20.488","20.488","0","0","0","0","0","0","2","PER         ","","FIN         ","","21-Mar-2022 12:00:00 AM","14-Mar-2022 12:00:00 AM","15:33:03","14:59:49","17:11:51","WITHIN EMA/ELA
GRADUATE  OF ECE AND WORKING WITH SWEDEN COMPANY FOR 1 YR & 7 MONTHS AFTER CLOSURE OF ERICSSON, WHERE HE WORKS AS SENIOR DESIGNER FOR 3YRS
CO-MAKER IS MOTHER WITH OWNED AGRI LOT SUPPORTED BY TCT
NFIS NEGATIVE
                              ","","","","N","","","","","","","","39.047","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","4         ","","","21-Mar-2022 12:00:00 AM","10:00:50  ","","","26.92","2000053079","FTC","KMHCT41UGHU268181             ","2017","D4FBGU708676                  ","KMHCT41UGHU268181             ","0002497530     ","11-Apr-2022    ","320000000022122","2022000763","49","0","0","","","","","CAC 6669","030100000362200               ","HYU001  ","VELOSTER RED             ","2022    ","0       ","05-Apr-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","237     ","118     ","N","IOWELL BAUN AUSTRIA                                         ","DSL       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM
REGISTERED LAST 09/17/2021 VERIFY VIA LTO 2600                                                                                                                                                                                                                                                                                                                        ","1","2000053079","FTC","KMHCT41UGHU268181             ","V","HYUNDAI ACCENT 1.6 CRDI SEDAN ","460000","460000","25-Apr-2022 12:00:00 AM","368000","0","X00002549864 ","","","","COM","18-Mar-2022 12:00:00 AM","10:17:20    ","21-Mar-2022 12:00:00 AM","13:23:28    ","N/A                                                                                                                                                                                                     ","HYUNDAI ACCENT 1.6 CRDI SEDAN                                                                                                                                                                           ","N/A                                                                                                                                                                                                     ","KMHCT41UGHU268181             ","5000045440","2000053079","21-Mar-2022 12:00:00 AM","13:23:06","MAGARSULA           ","1904","KMHCT41UGHU268181             ","PILARIZA                                                                                            ","450000","N/A                                                                                                                                                                                                     ","2000053079"
"5000045440","FTC","100 ","2000053079","A","AVL","14-Mar-2022 12:00:00 AM","MSONIGA     ","LPUNSALAN   ","SPECIAL FLEXI RATE OPTION 1
RF 7%  NO SI;  DI 9%
W APV MEMO TO PROCESS- EMPLOYMENT LESS THAN 2 YRS & CO MAKER OLD AGE                                                                                                                                     ","21-Mar-2022 12:00:00 AM","21-Mar-2022 12:00:00 AM","X00002549341 ","0","E2      ","MIC","0","0","18","4       ","","20.488","","","47","","","","20.488","20.488","20.488","20.488","20.488","20.488","20.488","0","0","0","0","0","0","2","PER         ","","FIN         ","","21-Mar-2022 12:00:00 AM","14-Mar-2022 12:00:00 AM","15:33:03","14:59:49","17:11:51","WITHIN EMA/ELA
GRADUATE  OF ECE AND WORKING WITH SWEDEN COMPANY FOR 1 YR & 7 MONTHS AFTER CLOSURE OF ERICSSON, WHERE HE WORKS AS SENIOR DESIGNER FOR 3YRS
CO-MAKER IS MOTHER WITH OWNED AGRI LOT SUPPORTED BY TCT
NFIS NEGATIVE
                              ","","","","N","","","","","","","","39.047","SFR            ","","TO ACQUIRE UNIT COLLATERAL                                                                                                                                                                              ","0","","","0","","","","4         ","","","21-Mar-2022 12:00:00 AM","10:00:50  ","","","26.92","2000053079","FTC","KMHCT41UGHU268181             ","2017","D4FBGU708676                  ","KMHCT41UGHU268181             ","0002497530     ","11-Apr-2022    ","320000000022122","2022000763","49","0","0","","","","","CAC 6669","030100000362200               ","HYU001  ","VELOSTER RED             ","2022    ","0       ","05-Apr-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","237     ","118     ","N","IOWELL BAUN AUSTRIA                                         ","DSL       ","AUTO      ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM
REGISTERED LAST 09/17/2021 VERIFY VIA LTO 2600                                                                                                                                                                                                                                                                                                                        ","1","2000053079","FTC","KMHCT41UGHU268181             ","V","HYUNDAI ACCENT 1.6 CRDI SEDAN ","460000","460000","25-Apr-2022 12:00:00 AM","368000","0","X00002549864 ","","","","COM","18-Mar-2022 12:00:00 AM","10:17:20    ","21-Mar-2022 12:00:00 AM","13:23:28    ","N/A                                                                                                                                                                                                     ","HYUNDAI ACCENT 1.6 CRDI SEDAN                                                                                                                                                                           ","N/A                                                                                                                                                                                                     ","KMHCT41UGHU268181             ","5000045440","2000053079","21-Mar-2022 12:00:00 AM","13:23:06","MAGARSULA           ","1903","KMHCT41UGHU268181             ","JAN P                                                                                               ","450000","N/A                                                                                                                                                                                                     ","2000053079"
"5000045446","FTC","100 ","2000019529","A","AVL","18-Mar-2022 12:00:00 AM","MSONIGA     ","CRONQUILLO  ","STANDARD RATE
SI 3.5%
RF 5.5%
W/ APV MEMO TO PROCESS (OPSA) AND NO-WIG (FROM FINANCING TO TRUCK-REFINANCING)
NON- RENEWAL CLIENT OF ENCORE , FORMER FTC CLIENT
W/ LAPSED APPROVAL DTD 02.16.22                                                            ","21-Mar-2022 12:00:00 AM","21-Mar-2022 12:00:00 AM","X00002549837 ","0","0530    ","SMA","0","0","18","3       ","","26.427","","","51","","","","26.427485","26.427485","26.427485","26.427485","26.427485","26.427485","26.427485","0","0","0","0","0","0","2","BUS         ","","REF         ","","21-Mar-2022 12:00:00 AM","18-Mar-2022 12:00:00 AM","09:44:38","08:36:38","11:56:36","LAPSED APPROVAL 
WITHIN EMA/ELA
REPORTED 2018 NFIS WERE FULLY SETTLED
NDP ON TRUCK LOANS AND CAR LOANS FROM OTHER FINANCING COMPANIES
TRUCKING BUSINESS IS 15 YEARS
NBE ON CHECKING ACCT 
GOOD FINANCIAL RATIOS
                                              ","","","","N","","","","","","","","36.904","STD            ","","N/A                                                                                                                                                                                                     ","0","","","0","","","","1         ","","","18-Mar-2022 12:00:00 AM","09:54:50  ","","","29.06","2000019529","FTC","FU49UZ-510008                 ","2004","8DC11-525483                  ","FU549UZ-510008                ","412645343      ","20-Apr-2022    ","2160907685     ","2022000824","94","0","0","","","","","CCN5015 ","0301-00000148840              ","MIT001  ","MAROON                   ","2022    ","0       ","18-Apr-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","462     ","118     ","N","EMILIO SANTOS JR. - MARILYN SANTOS                          ","DSL       ","MNL       ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM VERIFY VIA 2600
LAST REGISTERED 05/31/2019/PVT/1ST REG 04/12/16                                                                                                                                                                                                                                                                                                       ","1","2000019529","FTC","FU49UZ-510008                 ","V","MITSUBISHI SUPER GREAT        ","950000","950000","27-Apr-2022 12:00:00 AM","617500","0","X00002543463 ","","","","COM","27-Apr-2022 12:00:00 AM","11:38:29    ","18-Mar-2022 12:00:00 AM","15:25:48    ","N/A                                                                                                                                                                                                     ","MITSUBISHI SUPER GREAT WING VAN TRUCK                                                                                                                                                                   ","N/A                                                                                                                                                                                                     ","FU49UZ-510008                 ","5000045446","2000019529","18-Mar-2022 12:00:00 AM","10:53:42","JCLOPEZ             ","1716","FU49UZ-510008                 ","SELLING PRICE                                                                                       ","950000","N/A                                                                                                                                                                                                     ","2000019529"
"5000045446","FTC","100 ","2000019529","A","AVL","18-Mar-2022 12:00:00 AM","MSONIGA     ","CRONQUILLO  ","STANDARD RATE
SI 3.5%
RF 5.5%
W/ APV MEMO TO PROCESS (OPSA) AND NO-WIG (FROM FINANCING TO TRUCK-REFINANCING)
NON- RENEWAL CLIENT OF ENCORE , FORMER FTC CLIENT
W/ LAPSED APPROVAL DTD 02.16.22                                                            ","21-Mar-2022 12:00:00 AM","21-Mar-2022 12:00:00 AM","X00002549837 ","0","0530    ","SMA","0","0","18","3       ","","26.427","","","51","","","","26.427485","26.427485","26.427485","26.427485","26.427485","26.427485","26.427485","0","0","0","0","0","0","2","BUS         ","","REF         ","","21-Mar-2022 12:00:00 AM","18-Mar-2022 12:00:00 AM","09:44:38","08:36:38","11:56:36","LAPSED APPROVAL 
WITHIN EMA/ELA
REPORTED 2018 NFIS WERE FULLY SETTLED
NDP ON TRUCK LOANS AND CAR LOANS FROM OTHER FINANCING COMPANIES
TRUCKING BUSINESS IS 15 YEARS
NBE ON CHECKING ACCT 
GOOD FINANCIAL RATIOS
                                              ","","","","N","","","","","","","","36.904","STD            ","","N/A                                                                                                                                                                                                     ","0","","","0","","","","1         ","","","18-Mar-2022 12:00:00 AM","09:54:50  ","","","29.06","2000019529","FTC","FU49UZ-510008                 ","2004","8DC11-525483                  ","FU549UZ-510008                ","412645343      ","20-Apr-2022    ","2160907685     ","2022000824","94","0","0","","","","","CCN5015 ","0301-00000148840              ","MIT001  ","MAROON                   ","2022    ","0       ","18-Apr-2022 12:00:00 AM","EDGARDO G. VILLARIN                     ","CABANATUAN CITY                         ","NUEVA ECIJA SOUTH                       ","462     ","118     ","N","EMILIO SANTOS JR. - MARILYN SANTOS                          ","DSL       ","MNL       ","HAS NO LTO APPREHENSION, HAS NO LTO ALARM VERIFY VIA 2600
LAST REGISTERED 05/31/2019/PVT/1ST REG 04/12/16                                                                                                                                                                                                                                                                                                       ","1","2000019529","FTC","FU49UZ-510008                 ","V","MITSUBISHI SUPER GREAT        ","950000","950000","27-Apr-2022 12:00:00 AM","617500","0","X00002543463 ","","","","COM","27-Apr-2022 12:00:00 AM","11:38:29    ","18-Mar-2022 12:00:00 AM","15:25:48    ","N/A                                                                                                                                                                                                     ","MITSUBISHI SUPER GREAT WING VAN TRUCK                                                                                                                                                                   ","N/A                                                                                                                                                                                                     ","FU49UZ-510008                 ","5000045446","2000019529","18-Mar-2022 12:00:00 AM","10:53:42","JCLOPEZ             ","1718","FU49UZ-510008                 ","JESS APAREZ                                                                                         ","1500000","N/A                                                                                                                                                                                                     ","2000019529"
