Employee ID,Time In Date,Time In,Time In Latitude,Time In Longitude,Time In IP address,Time Out Date,Time Out,Time Out Latitude,Time Out Longitude,Time Out IP address,Remarks
6,"August 12, 2021",8:16:51 am,15.4848277,120.9691636,::1,"August 12, 2021",5:49:25 pm,15.4848306,120.9691713,::1,
38,"August 12, 2021",8:17:05 am,15.1405455,120.5887259,::1,"August 12, 2021",6:19:31 pm,15.1286895,120.5960599,::1,
21,"August 12, 2021",8:17:53 am,15.4346086,120.9187594,::1,"August 12, 2021",6:20:16 pm,15.4848053,120.9691286,::1,
40,"August 12, 2021",8:18:54 am,15.4735062,120.9761487,::1,"August 12, 2021",5:50:44 pm,15.4943473,120.9761487,::1,
47,"August 12, 2021",8:19:54 am,15.4735062,120.9761487,::1,"August 12, 2021",5:58:23 pm,14.7069,120.93,::1,
45,"August 12, 2021",8:20:38 am,15.484828,120.9691879,::1,"August 12, 2021",6:17:58 pm,15.4943473,120.9761487,::1,
43,"August 12, 2021",8:22:39 am,15.4735062,120.9761487,::1,"August 12, 2021",5:34:52 pm,15.4735062,120.9761487,::1,
9,"August 12, 2021",8:23:12 am,,,::1,"August 12, 2021",6:36:47 pm,,,::1,
12,"August 12, 2021",8:25:54 am,15.4798322,120.9730503,::1,"August 12, 2021",6:27:56 pm,15.4943473,120.9761487,::1,
17,"August 12, 2021",8:26:24 am,15.4848259,120.9691849,::1,"August 12, 2021",5:32:31 pm,15.4848285,120.969171,::1,
11,"August 12, 2021",8:26:35 am,15.4848361,120.9691773,::1,"August 13, 2021",8:29:57 am,15.4943473,120.9761487,::1,
44,"August 12, 2021",8:26:44 am,15.445208,120.5975152,::1,"August 12, 2021",5:41:50 pm,,,::1,
36,"August 12, 2021",8:27:06 am,14.6019,120.9896,::1,"August 12, 2021",6:49:16 pm,14.6019,120.9896,::1,
5,"August 12, 2021",8:27:34 am,15.4735062,120.9761487,::1,"August 12, 2021",5:40:46 pm,14.6019,120.9896,::1,
35,"August 12, 2021",8:27:54 am,15.4735062,120.9761487,::1,"August 12, 2021",5:59:01 pm,14.6019,120.9896,::1,
41,"August 12, 2021",8:28:54 am,15.4735062,120.9761487,::1,"August 12, 2021",5:31:42 pm,15.4943473,120.9761487,::1,
15,"August 12, 2021",8:40:00 am,,,::1,"August 12, 2021",6:36:57 pm,,,::1,
31,"August 12, 2021",8:47:31 am,15.484839,120.9691766,::1,"August 12, 2021",5:48:50 pm,15.4848253,120.9691655,::1,
10,"August 12, 2021",8:55:01 am,,,::1,"August 12, 2021",6:16:34 pm,14.7069,120.93,::1,
46,"August 12, 2021",1:17:41 pm,15.1410456,120.5956284,::1,"August 12, 2021",5:57:24 pm,15.4827722,120.7120023,::1,
33,"August 12, 2021",3:15:18 pm,,,::1,"August 12, 2021",6:20:11 pm,,,::1,
2,"August 13, 2021",7:23:50 am,15.4735062,120.9761487,::1,"August 13, 2021",5:49:57 pm,,,::1,
47,"August 13, 2021",8:05:30 am,14.7069,120.93,::1,"August 13, 2021",5:49:54 pm,15.4735062,120.9761487,::1,
7,"August 13, 2021",8:12:17 am,15.4735062,120.9761487,::1,"August 13, 2021",5:35:27 pm,15.484919,120.9691205,::1,
20,"August 13, 2021",8:13:38 am,,,::1,"August 13, 2021",6:13:59 pm,,,::1,
43,"August 13, 2021",8:14:48 am,15.4943473,120.9761487,::1,"August 13, 2021",5:36:43 pm,15.4943473,120.9761487,::1,
12,"August 13, 2021",8:17:49 am,15.4848287,120.9691622,::1,"August 13, 2021",5:40:33 pm,15.4742592,120.9761487,::1,
46,"August 13, 2021",8:18:48 am,15.1410288,120.5956276,::1,"August 13, 2021",5:32:50 pm,15.1410496,120.5956321,::1,
28,"August 13, 2021",8:18:52 am,,,::1,"August 13, 2021",5:46:28 pm,,,::1,
29,"August 13, 2021",8:19:37 am,15.4848628,120.9691646,::1,"August 13, 2021",5:40:53 pm,15.4742592,120.9761487,::1,
40,"August 13, 2021",8:22:22 am,15.4943473,120.9761487,::1,"August 13, 2021",6:07:31 pm,15.4943473,120.9761487,::1,
38,"August 13, 2021",8:24:28 am,15.1409651,120.5953045,::1,"August 13, 2021",5:32:51 pm,15.4827722,120.7120023,::1,
9,"August 13, 2021",8:25:00 am,,,::1,"August 13, 2021",6:58:00 pm,,,::1,
5,"August 13, 2021",8:25:40 am,15.4943473,120.9761487,::1,"August 13, 2021",5:39:00 pm,14.6019,120.9896,::1,
45,"August 13, 2021",8:25:51 am,15.4848247,120.9691688,::1,"August 13, 2021",5:33:08 pm,15.4742592,120.9761487,::1,
6,"August 13, 2021",8:26:12 am,15.484832,120.9691732,::1,"August 13, 2021",5:54:06 pm,15.4848327,120.9691721,::1,
44,"August 13, 2021",8:26:34 am,15.3265293,120.6593548,::1,"August 13, 2021",6:05:34 pm,,,::1,
41,"August 13, 2021",8:28:17 am,15.4943473,120.9761487,::1,"August 13, 2021",5:31:49 pm,15.4943473,120.9761487,::1,
35,"August 13, 2021",8:29:41 am,14.6019,120.9896,::1,"August 13, 2021",5:47:23 pm,14.6019,120.9896,::1,
36,"August 13, 2021",8:29:46 am,14.6019,120.9896,::1,"August 13, 2021",6:06:49 pm,14.6019,120.9896,::1,
11,"August 13, 2021",8:29:59 am,15.4943473,120.9761487,::1,"August 13, 2021",5:30:08 pm,15.4943473,120.9761487,::1,
10,"August 13, 2021",8:36:57 am,15.4943473,120.9761487,::1,"August 13, 2021",5:35:08 pm,14.7069,120.93,::1,
15,"August 13, 2021",8:41:42 am,,,::1,"August 13, 2021",5:45:08 pm,,,::1,
33,"August 13, 2021",11:42:15 am,,,::1,"August 13, 2021",5:33:00 pm,,,::1,
2,"August 16, 2021",7:26:53 am,15.4735062,120.9761487,::1,"August 16, 2021",5:56:32 pm,,,::1,
29,"August 16, 2021",7:30:44 am,15.7861449,120.9891829,::1,"August 16, 2021",5:41:16 pm,15.4735062,120.9761487,::1,
6,"August 16, 2021",7:58:18 am,15.4735062,120.9761487,::1,"August 16, 2021",5:50:31 pm,15.4848353,120.9691773,::1,
7,"August 16, 2021",8:03:10 am,15.4849287,120.9691174,::1,"August 16, 2021",5:35:16 pm,15.4735062,120.9761487,::1,
47,"August 16, 2021",8:05:27 am,14.7069,120.93,::1,"August 16, 2021",6:46:11 pm,14.7069,120.93,::1,
21,"August 16, 2021",8:05:38 am,15.4346986,120.9187119,::1,"August 17, 2021",8:19:44 am,15.4848257,120.9691664,::1,
9,"August 16, 2021",8:07:00 am,,,::1,"August 16, 2021",7:01:00 pm,,,::1,
12,"August 16, 2021",8:10:57 am,15.4848276,120.9691571,::1,"August 16, 2021",6:20:23 pm,15.4735062,120.9761487,::1,
8,"August 16, 2021",8:11:25 am,15.48483437,120.9690993,::1,"August 16, 2021",6:39:12 pm,,,::1,
43,"August 16, 2021",8:12:17 am,15.4735062,120.9761487,::1,"August 16, 2021",6:28:53 pm,15.4735062,120.9761487,::1,
20,"August 16, 2021",8:13:04 am,,,::1,"August 16, 2021",6:32:37 pm,,,::1,
10,"August 16, 2021",8:13:30 am,14.7069,120.93,::1,"August 17, 2021",8:09:20 am,14.7069,120.93,::1,
28,"August 16, 2021",8:14:36 am,,,::1,"August 16, 2021",5:57:30 pm,,,::1,
38,"August 16, 2021",8:19:41 am,15.137916,120.5932429,::1,"August 16, 2021",6:23:38 pm,15.4827722,120.7120023,::1,
36,"August 16, 2021",8:21:13 am,14.6019,120.9896,::1,"August 16, 2021",6:05:20 pm,14.6019,120.9896,::1,
35,"August 16, 2021",8:21:43 am,14.6019,120.9896,::1,"August 16, 2021",5:34:28 pm,14.6019,120.9896,::1,
42,"August 16, 2021",8:22:53 am,15.1410438,120.5956251,::1,"August 16, 2021",5:37:50 pm,15.4827722,120.7120023,::1,
46,"August 16, 2021",8:23:07 am,15.1410382,120.5956284,::1,"August 16, 2021",5:50:04 pm,15.4827722,120.7120023,::1,
45,"August 16, 2021",8:25:51 am,15.4735062,120.9761487,::1,"August 16, 2021",6:19:30 pm,15.4735062,120.9761487,::1,
17,"August 16, 2021",8:27:49 am,15.4848269,120.9691667,::1,"August 16, 2021",5:34:44 pm,15.4848271,120.9691697,::1,
5,"August 16, 2021",8:28:56 am,15.4735062,120.9761487,::1,"August 16, 2021",6:27:37 pm,14.6019,120.9896,::1,
15,"August 16, 2021",8:29:17 am,,,::1,"August 16, 2021",6:45:43 pm,,,::1,
33,"August 16, 2021",8:30:15 am,,,::1,"August 16, 2021",6:23:52 pm,,,::1,
11,"August 16, 2021",12:59:30 pm,15.4735062,120.9761487,::1,"August 16, 2021",6:31:37 pm,15.4735062,120.9761487,::1,
40,"August 16, 2021",12:50:00 pm,15.4735062,120.9761487,::1,"August 16, 2021",6:33:11 pm,15.4735062,120.9761487,::1,
2,"August 17, 2021",7:17:52 am,15.4735062,120.9761487,::1,"August 17, 2021",5:47:48 pm,15.4849181,120.96913,::1,
29,"August 17, 2021",8:00:49 am,15.4848282,120.9691668,::1,"August 17, 2021",5:51:53 pm,15.4665666,120.9761487,::1,
12,"August 17, 2021",8:01:36 am,15.484828,120.9691676,::1,"August 17, 2021",6:13:30 pm,15.4665666,120.9761487,::1,
10,"August 17, 2021",8:09:23 am,14.7069,120.93,::1,"August 17, 2021",6:35:54 pm,14.7069,120.93,::1,
47,"August 17, 2021",8:09:35 am,14.7069,120.93,::1,"August 17, 2021",6:30:14 pm,14.7069,120.93,::1,
6,"August 17, 2021",8:10:52 am,15.4851442,120.9691128,::1,"August 17, 2021",5:38:00 pm,15.4848337,120.9691715,::1,
20,"August 17, 2021",8:12:30 am,,,::1,"August 17, 2021",6:31:29 pm,,,::1,
43,"August 17, 2021",8:13:05 am,15.4735062,120.9761487,::1,"August 17, 2021",6:15:39 pm,15.4665666,120.9761487,::1,
7,"August 17, 2021",8:13:08 am,15.4735062,120.9761487,::1,"August 17, 2021",5:36:34 pm,15.4735062,120.9761487,::1,
8,"August 17, 2021",8:14:57 am,15.48483525,120.9691004,::1,"August 17, 2021",5:52:03 pm,15.48483675,120.9691056,::1,
28,"August 17, 2021",8:16:03 am,,,::1,"August 17, 2021",6:12:42 pm,,,::1,
21,"August 17, 2021",8:19:48 am,15.4848253,120.9691671,::1,"August 17, 2021",5:47:35 pm,15.4848291,120.9691723,::1,
38,"August 17, 2021",8:22:18 am,15.1413225,120.5946382,::1,"August 17, 2021",5:59:50 pm,15.4827722,120.7120023,::1,
40,"August 17, 2021",8:22:40 am,15.4735062,120.9761487,::1,"August 17, 2021",5:56:49 pm,15.4665666,120.9761487,::1,
45,"August 17, 2021",8:24:19 am,15.4848267,120.9691657,::1,"August 17, 2021",5:53:49 pm,15.4665666,120.9761487,::1,
44,"August 17, 2021",8:24:39 am,15.3214667,120.6565735,::1,"August 17, 2021",6:29:13 pm,15.3215665,120.6564793,::1,
5,"August 17, 2021",8:25:16 am,15.4735062,120.9761487,::1,"August 17, 2021",5:38:55 pm,14.6019,120.9896,::1,
42,"August 17, 2021",8:27:07 am,15.1410764,120.5956777,::1,"August 17, 2021",5:33:37 pm,15.1410281,120.5956299,::1,
41,"August 17, 2021",8:28:22 am,15.4735062,120.9761487,::1,"August 17, 2021",5:46:45 pm,15.4665666,120.9761487,::1,
35,"August 17, 2021",8:28:28 am,15.4735062,120.9761487,::1,"August 17, 2021",5:49:07 pm,14.6019,120.9896,::1,
17,"August 17, 2021",8:29:03 am,15.4848274,120.9691678,::1,"August 17, 2021",5:30:48 pm,15.484826,120.9691665,::1,
15,"August 17, 2021",8:29:38 am,,,::1,"August 17, 2021",6:14:52 pm,,,::1,
36,"August 17, 2021",8:29:58 am,14.6019,120.9896,::1,"August 17, 2021",6:11:25 pm,14.6019,120.9896,::1,
9,"August 17, 2021",8:34:00 am,,,::1,"August 17, 2021",6:55:00 pm,,,::1,
11,"August 17, 2021",8:42:55 am,15.4735062,120.9761487,::1,"August 17, 2021",6:21:44 pm,15.4665666,120.9761487,::1,
46,"August 17, 2021",10:44:26 am,15.14107,120.5956729,::1,"August 17, 2021",5:58:16 pm,15.1449853,120.5887029,::1,
33,"August 17, 2021",12:22:49 pm,,,::1,"August 17, 2021",6:18:27 pm,,,::1,
2,"August 18, 2021",7:29:15 am,15.4735062,120.9761487,::1,"August 18, 2021",5:40:01 pm,,,::1,
6,"August 18, 2021",7:33:57 am,15.4850461,120.9698855,::1,"August 18, 2021",5:42:57 pm,15.4848343,120.9691761,::1,
21,"August 18, 2021",7:54:04 am,15.4345417,120.9186315,::1,"August 18, 2021",5:37:41 pm,15.4848297,120.9691682,::1,
7,"August 18, 2021",8:08:50 am,15.4735062,120.9761487,::1,"August 18, 2021",5:34:53 pm,15.4735062,120.9761487,::1,
8,"August 18, 2021",8:10:22 am,15.48483863,120.9691058,::1,"August 18, 2021",6:19:57 pm,,,::1,
28,"August 18, 2021",8:12:34 am,,,::1,"August 18, 2021",5:53:23 pm,,,::1,
20,"August 18, 2021",8:13:00 am,,,::1,"August 18, 2021",6:34:27 pm,,,::1,
29,"August 18, 2021",8:14:46 am,15.4848494,120.9691762,::1,"August 18, 2021",5:38:14 pm,15.4848244,120.9691668,::1,
43,"August 18, 2021",8:18:03 am,15.4665666,120.9761487,::1,"August 18, 2021",6:15:25 pm,15.4665666,120.9761487,::1,
47,"August 18, 2021",8:18:16 am,14.7069,120.93,::1,"August 18, 2021",6:25:22 pm,14.7069,120.93,::1,
10,"August 18, 2021",8:18:29 am,,,::1,"August 18, 2021",6:01:56 pm,14.7069,120.93,::1,
38,"August 18, 2021",8:19:42 am,15.1411445,120.5954528,::1,"August 18, 2021",5:32:38 pm,15.4754786,120.5963492,::1,
45,"August 18, 2021",8:19:56 am,15.4848228,120.9691483,::1,"August 18, 2021",5:39:10 pm,15.4943473,120.9761487,::1,
41,"August 18, 2021",8:21:56 am,15.4665666,120.9761487,::1,"August 18, 2021",5:32:08 pm,15.4943473,120.9761487,::1,
40,"August 18, 2021",8:23:57 am,15.4665666,120.9761487,::1,"August 18, 2021",6:11:45 pm,15.4943473,120.9761487,::1,
42,"August 18, 2021",8:24:38 am,15.1289889,120.5984939,::1,"August 18, 2021",5:34:49 pm,15.138816,120.5895168,::1,
9,"August 18, 2021",8:24:48 am,,,::1,"August 18, 2021",6:34:35 pm,,,::1,
12,"August 18, 2021",8:27:05 am,15.4727477,120.9790421,::1,"August 18, 2021",6:03:47 pm,15.4943473,120.9761487,::1,
36,"August 18, 2021",8:27:57 am,14.6019,120.9896,::1,"August 18, 2021",5:59:03 pm,14.6019,120.9896,::1,
35,"August 18, 2021",8:29:34 am,15.4735062,120.9761487,::1,"August 18, 2021",5:36:30 pm,14.6019,120.9896,::1,
17,"August 18, 2021",8:30:00 am,15.4850955,120.9694172,::1,"August 18, 2021",5:30:02 pm,15.484826,120.9691676,::1,
44,"August 18, 2021",8:32:12 am,15.3214835,120.6565022,::1,"August 18, 2021",6:22:53 pm,15.3250073,120.6564792,::1,
15,"August 18, 2021",8:44:57 am,,,::1,"August 18, 2021",5:51:17 pm,,,::1,
46,"August 18, 2021",9:20:17 am,15.1410185,120.5956345,::1,"August 18, 2021",5:34:39 pm,15.4754786,120.5963492,::1,
33,"August 18, 2021",12:23:16 pm,,,::1,"August 18, 2021",5:34:03 pm,,,::1,
11,"August 18, 2021",6:07:49 pm,15.4943473,120.9761487,::1,"August 18, 2021",6:07:52 pm,15.4943473,120.9761487,::1,
2,"August 19, 2021",7:17:49 am,15.4735062,120.9761487,::1,"August 19, 2021",5:43:08 pm,15.4849259,120.9691237,::1,
21,"August 19, 2021",8:03:10 am,15.4345902,120.918712,::1,"August 19, 2021",5:32:31 pm,15.4848304,120.9691715,::1,
8,"August 19, 2021",8:09:32 am,15.48483863,120.9691058,::1,"August 19, 2021",5:56:25 pm,15.48483582,120.9691049,::1,
46,"August 19, 2021",8:09:42 am,15.1410513,120.5956333,::1,"August 19, 2021",5:31:24 pm,15.4827722,120.7120023,::1,
29,"August 19, 2021",8:11:26 am,15.4848638,120.9690594,::1,"August 19, 2021",5:34:34 pm,15.4943367,120.9795098,::1,
7,"August 19, 2021",8:12:08 am,15.4735062,120.9761487,::1,"August 19, 2021",5:35:33 pm,15.4735062,120.9761487,::1,
20,"August 19, 2021",8:13:08 am,,,::1,"August 19, 2021",5:59:37 pm,,,::1,
28,"August 19, 2021",8:15:31 am,,,::1,"August 19, 2021",5:53:52 pm,,,::1,
12,"August 19, 2021",8:15:44 am,15.484829,120.9691642,::1,"August 19, 2021",5:49:26 pm,15.4943367,120.9795098,::1,
43,"August 19, 2021",8:16:23 am,15.4943473,120.9761487,::1,"August 19, 2021",5:57:23 pm,15.4943367,120.9795098,::1,
47,"August 19, 2021",8:16:33 am,14.7069,120.93,::1,"August 19, 2021",5:48:20 pm,14.7069,120.93,::1,
40,"August 19, 2021",8:18:18 am,15.4943473,120.9761487,::1,"August 19, 2021",5:58:19 pm,15.4943367,120.9795098,::1,
45,"August 19, 2021",8:19:12 am,15.4848243,120.9691679,::1,"August 19, 2021",5:40:16 pm,15.4943367,120.9795098,::1,
9,"August 19, 2021",8:20:41 am,,,::1,"August 20, 2021",6:33:38 pm,,,::1,
44,"August 19, 2021",8:21:20 am,15.3215613,120.6565447,::1,"August 19, 2021",6:14:59 pm,15.3243555,120.6607925,::1,
6,"August 19, 2021",8:26:22 am,15.4848283,120.9691698,::1,"August 19, 2021",5:40:07 pm,15.4848316,120.9691734,::1,
41,"August 19, 2021",8:26:46 am,15.4943473,120.9761487,::1,"August 19, 2021",5:41:37 pm,15.4943367,120.9795098,::1,
5,"August 19, 2021",8:27:02 am,15.4943473,120.9761487,::1,"August 19, 2021",12:03:29 pm,14.6019,120.9896,::1,
10,"August 19, 2021",8:27:37 am,15.4943473,120.9761487,::1,"August 19, 2021",5:48:15 pm,14.7069,120.93,::1,
35,"August 19, 2021",8:27:55 am,15.4735062,120.9761487,::1,"August 19, 2021",5:34:28 pm,14.6019,120.9896,::1,
17,"August 19, 2021",8:28:47 am,15.4848197,120.9691568,::1,"August 19, 2021",12:00:03 pm,15.4848303,120.9691654,::1,
42,"August 19, 2021",8:29:02 am,15.1284006,120.5981213,::1,"August 19, 2021",5:33:28 pm,15.4827722,120.7120023,::1,
38,"August 19, 2021",8:29:12 am,15.139301,120.5912828,::1,"August 19, 2021",5:31:15 pm,15.4754786,120.5963492,::1,
36,"August 19, 2021",8:29:30 am,14.6019,120.9896,::1,"August 19, 2021",5:45:04 pm,14.6019,120.9896,::1,
33,"August 19, 2021",8:29:52 am,,,::1,"August 19, 2021",5:31:48 pm,,,::1,
15,"August 19, 2021",8:35:53 am,,,::1,"August 19, 2021",5:59:31 pm,,,::1,
11,"August 19, 2021",8:36:19 am,15.4943473,120.9761487,::1,"August 19, 2021",6:21:29 pm,15.4943367,120.9795098,::1,
7,"August 20, 2021",7:35:10 am,15.4943473,120.9761487,::1,"August 20, 2021",5:33:59 pm,15.4943473,120.9761487,::1,
42,"August 20, 2021",8:08:13 am,15.0706901,120.6574787,::1,"August 20, 2021",5:51:49 pm,15.0496671,120.6511386,::1,
29,"August 20, 2021",8:10:23 am,15.4848696,120.9690967,::1,"August 20, 2021",5:33:05 pm,15.4849024,120.969157,::1,
8,"August 20, 2021",8:10:53 am,15.48483437,120.9690993,::1,"August 20, 2021",5:32:59 pm,15.48483657,120.9691059,::1,
38,"August 20, 2021",8:12:14 am,15.1411612,120.5953099,::1,"August 20, 2021",5:33:12 pm,15.4827722,120.7120023,::1,
43,"August 20, 2021",8:12:45 am,15.4943367,120.9795098,::1,"August 20, 2021",5:33:35 pm,15.4943367,120.9795098,::1,
40,"August 20, 2021",8:13:17 am,15.4943367,120.9795098,::1,"August 20, 2021",5:54:24 pm,15.477607,120.9795098,::1,
46,"August 20, 2021",8:14:50 am,15.1410609,120.5956466,::1,"August 23, 2021",8:14:32 am,15.1410559,120.5956275,::1,
47,"August 20, 2021",8:16:39 am,14.7069,120.93,::1,"August 20, 2021",5:41:35 pm,14.7069,120.93,::1,
20,"August 20, 2021",8:18:26 am,,,::1,"August 20, 2021",6:32:13 pm,,,::1,
28,"August 20, 2021",8:19:34 am,,,::1,"August 20, 2021",5:43:40 pm,,,::1,
45,"August 20, 2021",8:21:20 am,15.4848808,120.9691411,::1,"August 20, 2021",5:36:15 pm,15.477607,120.9795098,::1,
12,"August 20, 2021",8:25:01 am,15.4833877,120.970788,::1,"August 20, 2021",5:45:52 pm,15.477607,120.9795098,::1,
36,"August 20, 2021",8:25:20 am,14.6019,120.9896,::1,"August 20, 2021",6:02:27 pm,14.6019,120.9896,::1,
41,"August 20, 2021",8:27:40 am,15.4943367,120.9795098,::1,"August 20, 2021",5:42:40 pm,15.4848869,120.9691442,::1,
17,"August 20, 2021",8:28:27 am,15.4850027,120.969149,::1,"August 20, 2021",5:30:03 pm,15.4848662,120.9691295,::1,
35,"August 20, 2021",8:28:32 am,14.6019,120.9896,::1,"August 20, 2021",5:32:27 pm,14.6019,120.9896,::1,
44,"August 20, 2021",8:30:00 am,15.324507,120.6607941,::1,"August 20, 2021",5:48:41 pm,15.3214996,120.6565071,::1,
33,"August 20, 2021",8:30:40 am,,,::1,"August 20, 2021",5:34:09 pm,,,::1,
15,"August 20, 2021",8:31:41 am,,,::1,"August 20, 2021",8:43:17 am,,,::1,
15,"August 20, 2021",8:43:23 am,,,::1,"August 20, 2021",4:15:09 pm,,,::1,
10,"August 20, 2021",9:30:43 am,14.7069,120.93,::1,"August 20, 2021",5:56:55 pm,14.7069,120.93,::1,
5,"August 20, 2021",1:04:46 pm,,,::1,"August 20, 2021",5:32:37 pm,14.6019,120.9896,::1,
6,"August 20, 2021",8:25:00 am,,,::1,"August 20, 2021",5:40:00 pm,,,::1,
2,"August 23, 2021",7:20:00 am,15.4943473,120.9761487,::1,"August 23, 2021",5:32:26 pm,15.4577768,120.9488083,::1,
21,"August 23, 2021",7:58:14 am,15.4346696,120.9187996,::1,"August 23, 2021",1:09:23 pm,15.4346796,120.9187993,::1,
8,"August 23, 2021",7:58:28 am,15.48483437,120.9690993,::1,"August 23, 2021",6:42:57 pm,15.48483829,120.9691063,::1,
47,"August 23, 2021",8:01:03 am,,,::1,"August 23, 2021",5:32:29 pm,14.7069,120.93,::1,
45,"August 23, 2021",8:08:05 am,15.4849276,120.9691595,::1,"August 23, 2021",6:17:22 pm,15.4735062,120.9761487,::1,
29,"August 23, 2021",8:08:58 am,15.4850597,120.9691523,::1,"August 23, 2021",5:34:23 pm,15.4850501,120.9691489,::1,
7,"August 23, 2021",8:10:50 am,15.4943473,120.9761487,::1,"August 23, 2021",5:34:49 pm,15.4943473,120.9761487,::1,
43,"August 23, 2021",8:11:11 am,15.4735062,120.9761487,::1,"August 23, 2021",6:34:11 pm,15.4735062,120.9761487,::1,
38,"August 23, 2021",8:12:01 am,,,::1,"August 23, 2021",5:32:21 pm,15.4827722,120.7120023,::1,
12,"August 23, 2021",8:12:46 am,15.4849347,120.9692886,::1,"August 23, 2021",6:18:22 pm,15.4735062,120.9761487,::1,
6,"August 23, 2021",8:14:34 am,15.4841799,120.9691685,::1,"August 23, 2021",6:39:31 pm,15.4848749,120.9691411,::1,
9,"August 09, 2021",8:10:00 am,,,::1,"August 09, 2021",6:44:00 pm,,,::1,
42,"August 23, 2021",8:14:44 am,15.0741016,120.6437076,::1,"August 23, 2021",5:37:42 pm,15.1489284,120.5893182,::1,
46,"August 23, 2021",8:14:53 am,15.141078,120.5956543,::1,"August 23, 2021",5:33:54 pm,15.4827722,120.7120023,::1,
40,"August 23, 2021",8:15:10 am,15.4735062,120.9761487,::1,"August 23, 2021",6:27:12 pm,15.4577768,120.9488083,::1,
28,"August 23, 2021",8:17:42 am,,,::1,"August 23, 2021",5:51:26 pm,,,::1,
35,"August 23, 2021",8:18:06 am,,,::1,"August 23, 2021",5:36:55 pm,14.6019,120.9896,::1,
10,"August 23, 2021",8:20:51 am,15.4735062,120.9761487,::1,"August 23, 2021",6:16:41 pm,14.7069,120.93,::1,
44,"August 23, 2021",8:23:37 am,15.4448814,120.5975152,::1,"August 23, 2021",5:48:34 pm,,,::1,
41,"August 23, 2021",8:26:08 am,15.4735062,120.9761487,::1,"August 23, 2021",5:32:28 pm,15.4735062,120.9761487,::1,
33,"August 23, 2021",8:27:01 am,,,::1,"August 23, 2021",5:37:07 pm,,,::1,
5,"August 23, 2021",8:28:22 am,15.4735062,120.9761487,::1,"August 23, 2021",6:34:21 pm,14.6019,120.9896,::1,
11,"August 23, 2021",8:28:24 am,15.4735062,120.9761487,::1,"August 23, 2021",6:36:51 pm,15.4735062,120.9761487,::1,
17,"August 23, 2021",8:28:58 am,15.4850165,120.9691369,::1,"August 23, 2021",5:30:42 pm,15.4735062,120.9761487,::1,
36,"August 23, 2021",8:33:26 am,14.6019,120.9896,::1,"August 23, 2021",6:02:28 pm,14.6019,120.9896,::1,
2,"August 24, 2021",7:06:30 am,15.4577768,120.9488083,::1,"August 24, 2021",6:27:24 pm,15.4577768,120.9488083,::1,
8,"August 24, 2021",8:04:19 am,,,::1,"August 24, 2021",5:40:02 pm,15.48483675,120.9691056,::1,
6,"August 24, 2021",8:07:16 am,15.4848779,120.9691423,::1,"August 24, 2021",6:31:41 pm,15.4849151,120.9691633,::1,
7,"August 24, 2021",8:09:13 am,,,::1,"August 24, 2021",5:34:41 pm,15.4577768,120.9488083,::1,
43,"August 24, 2021",8:11:54 am,15.4735062,120.9761487,::1,"August 24, 2021",5:32:26 pm,15.4735062,120.9761487,::1,
42,"August 24, 2021",8:14:29 am,15.0612497,120.6546088,::1,"August 24, 2021",6:29:05 pm,15.0584576,120.6525252,::1,
46,"August 24, 2021",8:16:06 am,15.1410972,120.5956422,::1,"August 25, 2021",7:32:26 am,15.1407125,120.7806422,::1,
29,"August 24, 2021",8:18:51 am,15.4848392,120.9690215,::1,"August 24, 2021",5:40:39 pm,15.4849285,120.9691518,::1,
45,"August 24, 2021",8:19:17 am,15.4848908,120.9691446,::1,"August 24, 2021",5:49:45 pm,15.4735062,120.9761487,::1,
20,"August 24, 2021",8:19:26 am,,,::1,"August 24, 2021",6:37:13 pm,,,::1,
28,"August 24, 2021",8:19:32 am,,,::1,"August 24, 2021",5:43:18 pm,,,::1,
9,"August 24, 2021",8:19:00 am,,,::1,"August 24, 2021",8:58:00 pm,,,::1,
47,"August 24, 2021",8:20:59 am,14.7069,120.93,::1,"August 24, 2021",6:09:21 pm,14.7069,120.93,::1,
44,"August 24, 2021",8:21:06 am,15.4448814,120.5975152,::1,"August 24, 2021",1:03:34 pm,,,::1,
10,"August 24, 2021",8:25:11 am,,,::1,"August 24, 2021",6:33:27 pm,14.7069,120.93,::1,
17,"August 24, 2021",8:27:14 am,15.485198,120.9698891,::1,"August 24, 2021",5:30:05 pm,15.4735062,120.9761487,::1,
38,"August 24, 2021",8:28:09 am,15.1400441,120.5946303,::1,"August 24, 2021",5:33:04 pm,15.4827722,120.7120023,::1,
41,"August 24, 2021",8:29:23 am,15.4735062,120.9761487,::1,"August 24, 2021",5:40:16 pm,15.4735062,120.9761487,::1,
33,"August 24, 2021",8:29:32 am,,,::1,"August 24, 2021",5:36:14 pm,,,::1,
35,"August 24, 2021",8:30:31 am,14.6019,120.9896,::1,"August 24, 2021",5:35:29 pm,14.6019,120.9896,::1,
12,"August 24, 2021",8:31:07 am,15.474749,120.9783347,::1,"August 24, 2021",5:59:57 pm,15.4735062,120.9761487,::1,
15,"August 24, 2021",8:32:06 am,,,::1,"August 24, 2021",6:44:51 pm,,,::1,
36,"August 24, 2021",8:33:05 am,14.6019,120.9896,::1,"August 24, 2021",6:15:56 pm,14.6019,120.9896,::1,
11,"August 24, 2021",8:33:41 am,15.4735062,120.9761487,::1,"August 24, 2021",6:28:20 pm,15.4735062,120.9761487,::1,
